Student_ID,Programme,Entry_Level,Entry_Year,Total_Credits,Year_3_GPA,Year_4_GPA,Final_GPA,Degree_Classification,Graduation_Date,Graduation_Status
10001643,Business Management and Information Systems,1,2020/21,360,11.55,11.38,11.47,Third Class Honours,2024-06-30,Graduated
10001644,Business Management and Information Systems,1,2020/21,360,6.91,3.58,5.24,Fail,2024-06-30,Deferred
10001646,Business Management and Information Systems,3,2020/21,120,15.88,15.48,15.68,Upper Second Class Honours,2022-06-30,Graduated
10001649,Business Management and Information Systems,1,2020/21,360,11.09,11.88,11.48,Third Class Honours,2024-06-30,Graduated
10001650,Business Management and Information Systems,1,2020/21,360,10.52,9.54,10.03,Third Class Honours,2024-06-30,Pending
10001651,Business Management and Information Systems,3,2020/21,120,8.67,9.14,8.91,Borderline Fail/3rd,2022-06-30,Pending
10001652,Business Management and Information Systems,2,2020/21,240,10.19,11.41,10.8,Third Class Honours,2023-06-30,Graduated
10001653,Business Management and Information Systems,1,2020/21,360,9.7,11.06,10.38,Third Class Honours,2024-06-30,Graduated
10001654,Business Management and Information Systems,1,2020/21,360,11.11,11.65,11.38,Third Class Honours,2024-06-30,Graduated
10001655,Business Management and Information Systems,1,2020/21,360,14.58,14.65,14.61,Borderline 2.2/2.1,2024-06-30,Graduated
10001656,Business Management and Information Systems,1,2020/21,360,15.78,14.59,15.19,Upper Second Class Honours,2024-06-30,Graduated
10001657,Business Management and Information Systems,1,2020/21,360,14.79,15.33,15.06,Upper Second Class Honours,2024-06-30,Graduated
10001658,Business Management and Information Systems,1,2020/21,360,15.42,14.15,14.79,Borderline 2.2/2.1,2024-06-30,Graduated
10001659,Business Management and Information Systems,1,2020/21,360,16.04,14.81,15.42,Upper Second Class Honours,2024-06-30,Graduated
10001660,Business Management and Information Systems,1,2020/21,360,8.18,5.17,6.68,Fail,2024-06-30,Deferred
10001662,Business Management and Information Systems,1,2020/21,360,15.23,14.66,14.95,Borderline 2.2/2.1,2024-06-30,Graduated
10001663,Business Management and Information Systems,1,2020/21,360,19.77,20.32,20.04,First Class Honours,2024-06-30,Graduated
10001664,Business Management and Information Systems,1,2020/21,360,17.17,19.85,18.51,First Class Honours,2024-06-30,Graduated
10001665,Business Management and Information Systems,1,2020/21,360,10.19,10.38,10.28,Third Class Honours,2024-06-30,Pending
10001666,Business Management and Information Systems,1,2020/21,360,20.61,19.68,20.14,First Class Honours,2024-06-30,Graduated
10001667,Business Management and Information Systems,1,2020/21,360,11.07,12.15,11.61,Borderline 3rd/2.2,2024-06-30,Graduated
10001668,Business Management and Information Systems,1,2020/21,360,10.96,10.59,10.77,Third Class Honours,2024-06-30,Graduated
10001669,Business Management and Information Systems,1,2020/21,360,6.67,8.16,7.41,Fail,2024-06-30,Deferred
10001670,Business Management and Information Systems,2,2020/21,240,20.13,19.82,19.98,First Class Honours,2023-06-30,Graduated
10001671,Business Management and Information Systems,1,2020/21,360,13.79,12.1,12.95,Lower Second Class Honours,2024-06-30,Pending
10001674,Business Management and Information Systems,1,2020/21,360,15.71,14.56,15.14,Upper Second Class Honours,2024-06-30,Graduated
10001675,Business Management and Information Systems,1,2020/21,360,16.07,14.78,15.43,Upper Second Class Honours,2024-06-30,Graduated
10001676,Business Management and Information Systems,3,2020/21,120,11.7,8.81,10.25,Third Class Honours,2022-06-30,Pending
10001677,Business Management and Information Systems,3,2020/21,120,11.67,11.4,11.54,Borderline 3rd/2.2,2022-06-30,Graduated
10001678,Business Management and Information Systems,1,2020/21,360,11.1,10.61,10.86,Third Class Honours,2024-06-30,Graduated
10001679,Business Management and Information Systems,1,2020/21,360,14.96,14.81,14.89,Borderline 2.2/2.1,2024-06-30,Graduated
10001680,Business Management and Information Systems,2,2020/21,240,14.99,15.46,15.22,Upper Second Class Honours,2023-06-30,Graduated
10001681,Business Management and Information Systems,1,2020/21,360,14.32,14.96,14.64,Borderline 2.2/2.1,2024-06-30,Graduated
10001682,Business Management and Information Systems,1,2020/21,360,11.08,11.42,11.25,Third Class Honours,2024-06-30,Graduated
10001683,Business Management and Information Systems,1,2020/21,360,14.82,15.08,14.95,Borderline 2.2/2.1,2024-06-30,Graduated
10001684,Business Management and Information Systems,3,2020/21,120,15.33,13.38,14.35,Lower Second Class Honours,2022-06-30,Pending
10001685,Business Management and Information Systems,3,2020/21,120,14.93,14.22,14.57,Borderline 2.2/2.1,2022-06-30,Graduated
10001686,Business Management and Information Systems,1,2020/21,360,10.52,10.6,10.56,Third Class Honours,2024-06-30,Graduated
10001687,Business Management and Information Systems,1,2020/21,360,13.96,14.07,14.02,Lower Second Class Honours,2024-06-30,Graduated
10001688,Business Management and Information Systems,1,2020/21,360,10.44,8.56,9.5,Third Class Honours,2024-06-30,Pending
10001689,Business Management and Information Systems,1,2020/21,360,14.54,15.65,15.09,Upper Second Class Honours,2024-06-30,Graduated
10001690,Business Management and Information Systems,2,2020/21,240,11.39,11.73,11.56,Borderline 3rd/2.2,2023-06-30,Graduated
10001691,Business Management and Information Systems,1,2020/21,360,14.27,15.42,14.84,Borderline 2.2/2.1,2024-06-30,Graduated
10001880,Accountancy & Finance,3,2021/22,120,9.86,10.64,10.25,Third Class Honours,2023-06-30,Graduated
10001881,Accountancy & Finance,3,2021/22,120,15.02,14.72,14.87,Borderline 2.2/2.1,2023-06-30,Graduated
10001882,Accountancy & Finance,1,2021/22,360,6.91,6.73,6.82,Fail,2025-06-30,Deferred
10001883,Accountancy & Finance,1,2021/22,360,4.72,5.17,4.94,Fail,2025-06-30,Deferred
10001884,Accountancy & Finance,1,2021/22,360,12.45,14.8,13.63,Lower Second Class Honours,2025-06-30,Graduated
10001885,Accountancy & Finance,1,2021/22,360,14.84,14.58,14.71,Borderline 2.2/2.1,2025-06-30,Graduated
10001886,Accountancy & Finance,1,2021/22,360,15.51,15.36,15.44,Upper Second Class Honours,2025-06-30,Graduated
10001887,Accountancy & Finance,1,2021/22,360,11.58,11.14,11.36,Third Class Honours,2025-06-30,Graduated
10001888,Accountancy & Finance,1,2021/22,360,6.47,5.7,6.09,Fail,2025-06-30,Deferred
10001889,Accountancy & Finance,1,2021/22,360,10.57,8.17,9.37,Third Class Honours,2025-06-30,Pending
10001890,Accountancy & Finance,2,2021/22,240,11.15,11.84,11.49,Third Class Honours,2024-06-30,Graduated
10001891,Accountancy & Finance,2,2021/22,240,20.13,20.09,20.11,First Class Honours,2024-06-30,Graduated
10001892,Accountancy & Finance,1,2021/22,360,15.1,15.41,15.26,Upper Second Class Honours,2025-06-30,Graduated
10001893,Accountancy & Finance,3,2021/22,120,11.46,11.52,11.49,Third Class Honours,2023-06-30,Graduated
10001894,Accountancy & Finance,1,2021/22,360,5.81,6.31,6.06,Fail,2025-06-30,Deferred
10001895,Accountancy & Finance,3,2021/22,120,11.04,9.91,10.48,Third Class Honours,2023-06-30,Graduated
10001896,Accountancy & Finance,1,2021/22,360,20.37,19.84,20.11,First Class Honours,2025-06-30,Graduated
10001897,Accountancy & Finance,2,2021/22,240,10.39,11.73,11.06,Third Class Honours,2024-06-30,Graduated
10001898,Accountancy & Finance,1,2021/22,360,5.65,5.38,5.51,Fail,2025-06-30,Deferred
10001900,Accountancy & Finance,2,2021/22,240,11.07,11.62,11.34,Third Class Honours,2024-06-30,Graduated
10001901,Accountancy & Finance,1,2021/22,360,11.45,13.92,12.68,Lower Second Class Honours,2025-06-30,Pending
10001902,Accountancy & Finance,1,2021/22,360,6.28,6.07,6.17,Fail,2025-06-30,Deferred
10001903,Accountancy & Finance,2,2021/22,240,19.52,19.82,19.67,First Class Honours,2024-06-30,Graduated
10001904,Accountancy & Finance,1,2021/22,360,14.45,15.87,15.16,Upper Second Class Honours,2025-06-30,Graduated
10001905,Accountancy & Finance,3,2021/22,120,5.87,7.51,6.69,Fail,2023-06-30,Deferred
10001906,Accountancy & Finance,1,2021/22,360,15.51,14.35,14.93,Borderline 2.2/2.1,2025-06-30,Graduated
10001907,Accountancy & Finance,1,2021/22,360,14.56,15.42,14.99,Borderline 2.2/2.1,2025-06-30,Graduated
10001908,Accountancy & Finance,1,2021/22,360,14.68,13.11,13.89,Lower Second Class Honours,2025-06-30,Pending
10001909,Accountancy & Finance,3,2021/22,120,19.94,19.26,19.6,First Class Honours,2023-06-30,Graduated
10001910,Accountancy & Finance,1,2021/22,360,19.8,20.18,19.99,First Class Honours,2025-06-30,Graduated
10001911,Accountancy & Finance,1,2021/22,360,9.73,9.91,9.82,Third Class Honours,2025-06-30,Graduated
10001912,Accountancy & Finance,1,2021/22,360,14.88,14.5,14.69,Borderline 2.2/2.1,2025-06-30,Graduated
10001913,Accountancy & Finance,1,2021/22,360,5.92,4.78,5.35,Fail,2025-06-30,Deferred
10001914,Accountancy & Finance,1,2021/22,360,15.15,15.04,15.09,Upper Second Class Honours,2025-06-30,Graduated
10001915,Accountancy & Finance,1,2021/22,360,17.89,19.61,18.75,First Class Honours,2025-06-30,Graduated
10001916,Accountancy & Finance,3,2021/22,120,5.36,4.97,5.16,Fail,2023-06-30,Deferred
10001917,Accountancy & Finance,1,2021/22,360,10.91,11.11,11.01,Third Class Honours,2025-06-30,Graduated
10001918,Accountancy & Finance,2,2021/22,240,10.41,10.68,10.54,Third Class Honours,2024-06-30,Graduated
10001919,Accountancy & Finance,3,2021/22,120,10.19,10.88,10.54,Third Class Honours,2023-06-30,Graduated
10001920,Accountancy & Finance,1,2021/22,360,20.12,14.73,17.43,Upper Second Class Honours,2025-06-30,Pending
10001921,Accountancy & Finance,3,2021/22,120,14.85,15.02,14.93,Borderline 2.2/2.1,2023-06-30,Graduated
10001922,Accountancy & Finance,1,2021/22,360,10.43,10.13,10.28,Third Class Honours,2025-06-30,Graduated
10001923,Accountancy & Finance,1,2021/22,360,11.08,10.53,10.8,Third Class Honours,2025-06-30,Graduated
10001925,Accountancy & Finance,1,2021/22,360,11.26,10.27,10.77,Third Class Honours,2025-06-30,Pending
10001926,Accountancy & Finance,1,2021/22,360,14.68,13.4,14.04,Lower Second Class Honours,2025-06-30,Pending
10001927,Accountancy & Finance,1,2021/22,360,17.37,15.08,16.23,Upper Second Class Honours,2025-06-30,Pending
10001928,Accountancy & Finance,1,2021/22,360,20.2,19.67,19.93,First Class Honours,2025-06-30,Graduated
10001929,Accountancy & Finance,1,2021/22,360,14.55,15.9,15.22,Upper Second Class Honours,2025-06-30,Graduated
10001930,Accountancy & Finance,1,2021/22,360,10.99,11.62,11.3,Third Class Honours,2025-06-30,Graduated
10001931,Accountancy & Finance,3,2021/22,120,11.27,11.47,11.37,Third Class Honours,2023-06-30,Graduated
10001932,Accountancy & Finance,1,2021/22,360,10.14,11.68,10.91,Third Class Honours,2025-06-30,Graduated
10001933,Accountancy & Finance,1,2021/22,360,11.35,11.41,11.38,Third Class Honours,2025-06-30,Graduated
10001935,Accountancy & Finance,1,2021/22,360,14.17,15.44,14.81,Borderline 2.2/2.1,2025-06-30,Graduated
10001936,Accountancy & Finance,1,2021/22,360,14.35,14.85,14.6,Borderline 2.2/2.1,2025-06-30,Graduated
10001937,Accountancy & Finance,1,2021/22,360,20.15,19.97,20.06,First Class Honours,2025-06-30,Graduated
10001938,Accountancy & Finance,1,2021/22,360,14.85,14.99,14.92,Borderline 2.2/2.1,2025-06-30,Graduated
10001939,Accountancy & Finance,1,2021/22,360,10.36,10.96,10.66,Third Class Honours,2025-06-30,Graduated
10001940,Accountancy & Finance,1,2021/22,360,15.5,15.07,15.28,Upper Second Class Honours,2025-06-30,Graduated
10001941,Accountancy & Finance,1,2021/22,360,19.77,19.43,19.6,First Class Honours,2025-06-30,Graduated
10001942,Accountancy & Finance,1,2021/22,360,5.14,5.01,5.07,Fail,2025-06-30,Deferred
10001943,Accountancy & Finance,1,2021/22,360,10.33,10.93,10.63,Third Class Honours,2025-06-30,Graduated
10001944,Accountancy & Finance,1,2021/22,360,17.76,20.19,18.97,First Class Honours,2025-06-30,Graduated
10001945,Accountancy & Finance,1,2021/22,360,10.95,10.77,10.86,Third Class Honours,2025-06-30,Graduated
10001946,Accountancy & Finance,1,2021/22,360,14.93,14.1,14.51,Borderline 2.2/2.1,2025-06-30,Graduated
10001947,Accountancy & Finance,1,2021/22,360,15.77,20.42,18.1,First Class Honours,2025-06-30,Graduated
10001948,Accountancy & Finance,1,2021/22,360,15.05,14.18,14.62,Borderline 2.2/2.1,2025-06-30,Graduated
10001949,Accountancy & Finance,2,2021/22,240,10.68,10.5,10.59,Third Class Honours,2024-06-30,Graduated
10001951,Accountancy & Finance,1,2021/22,360,15.45,14.72,15.08,Upper Second Class Honours,2025-06-30,Graduated
10001952,Accountancy & Finance,1,2021/22,360,10.73,10.31,10.52,Third Class Honours,2025-06-30,Graduated
10001953,Accountancy & Finance,1,2021/22,360,17.62,17.84,17.73,Borderline 2.1/1st,2025-06-30,Pending
10001954,Accountancy & Finance,1,2021/22,360,4.22,5.98,5.1,Fail,2025-06-30,Deferred
10001955,Accountancy & Finance,1,2021/22,360,17.72,17.95,17.83,Borderline 2.1/1st,2025-06-30,Pending
10001956,Accountancy & Finance,1,2021/22,360,11.77,10.95,11.36,Third Class Honours,2025-06-30,Graduated
10001957,Accountancy & Finance,3,2021/22,120,12.0,10.44,11.22,Third Class Honours,2023-06-30,Graduated
10001959,Business Management,3,2021/22,120,11.57,10.54,11.05,Third Class Honours,2023-06-30,Graduated
10001960,Business Management,1,2021/22,360,14.41,14.51,14.46,Lower Second Class Honours,2025-06-30,Graduated
10001961,Business Management,2,2021/22,240,14.86,16.27,15.56,Upper Second Class Honours,2024-06-30,Graduated
10001962,Business Management,1,2021/22,360,10.95,11.33,11.14,Third Class Honours,2025-06-30,Graduated
10001963,Business Management,1,2021/22,360,4.79,4.9,4.85,Fail,2025-06-30,Deferred
10001964,Business Management,2,2021/22,240,14.8,15.28,15.04,Upper Second Class Honours,2024-06-30,Graduated
10001965,Business Management,1,2021/22,360,19.55,20.51,20.03,First Class Honours,2025-06-30,Graduated
10001966,Business Management,1,2021/22,360,9.69,12.31,11.0,Third Class Honours,2025-06-30,Graduated
10001967,Business Management,1,2021/22,360,15.08,10.94,13.01,Lower Second Class Honours,2025-06-30,Pending
10001968,Business Management,1,2021/22,360,11.23,11.16,11.2,Third Class Honours,2025-06-30,Graduated
10001969,Business Management,1,2021/22,360,7.27,11.05,9.16,Third Class Honours,2025-06-30,Pending
10001970,Business Management,1,2021/22,360,10.08,10.62,10.35,Third Class Honours,2025-06-30,Graduated
10001971,Business Management,1,2021/22,360,11.16,10.79,10.98,Third Class Honours,2025-06-30,Graduated
10001972,Business Management,1,2021/22,360,11.68,16.34,14.01,Lower Second Class Honours,2025-06-30,Graduated
10001973,Business Management,1,2021/22,360,19.79,20.19,19.99,First Class Honours,2025-06-30,Graduated
10001974,Business Management,1,2021/22,360,11.51,11.34,11.43,Third Class Honours,2025-06-30,Graduated
