Academic_Year,Semester,Course_Code,Student_ID,Course_Grade_Point,Overall_Grade,Warning
2021-22,Sem3_Resit,B3005,10001023,9.107999999999999,D3,
2021-22,Sem3_Resit,B3005,10001032,6.4399999999999995,E3,
2021-22,Sem3_Resit,B3005,10001033,7.7395,E2,
2021-22,Sem3_Resit,B3005,10001037,12.2245,C3,
2021-22,Sem3_Resit,B3005,10001038,8.9125,E1,
2021-22,Sem3_Resit,B3005,10001334,8.1075,E1,
2021-22,Sem3_Resit,B3005,10001347,2.9899999999999998,G1,
2021-22,Sem3_Resit,B3005,10001370,4.622999999999999,F2,
2021-22,Sem3_Resit,B3009,10001880,10.6375,D2,
2021-22,Sem3_Resit,B3009,10001916,7.406,E2,
2021-22,Sem3_Resit,B3009,10001931,11.200999999999999,D1,
2021-22,Sem3_Resit,B3009,10000628,9.1655,D3,
2021-22,Sem3_Resit,B3009,10000634,13.006499999999999,C2,
2021-22,Sem3_Resit,B3009,10000662,9.096499999999999,D3,
2021-22,Sem3_Resit,B3009,10000663,8.498499999999998,E1,
2021-22,Sem3_Resit,B3009,10000665,12.903,C3,
2021-22,Sem3_Resit,B3009,10000673,8.8895,E1,
2021-22,Sem3_Resit,B3009,10001222,6.853999999999999,E3,
2021-22,Sem3_Resit,B3009,10001231,12.948999999999998,C3,
2021-22,Sem3_Resit,B3009,10001246,12.0405,C3,
2021-22,Sem3_Resit,B3009,10001250,7.037999999999999,E2,
2021-22,Sem3_Resit,B3010,10001880,12.8225,C3,
2021-22,Sem3_Resit,B3010,10001895,12.558,C3,
2021-22,Sem3_Resit,B3010,10001905,5.4624999999999995,F1,
2021-22,Sem3_Resit,B3010,10001916,6.555,E3,
2021-22,Sem3_Resit,B3010,10001919,12.235999999999999,C3,
2021-22,Sem3_Resit,B3010,10000628,5.094499999999999,F1,
2021-22,Sem3_Resit,B3010,10000649,11.315999999999999,D1,
2021-22,Sem3_Resit,B3010,10000655,11.200999999999999,D1,
2021-22,Sem3_Resit,B3010,10000656,6.1754999999999995,E3,
2021-22,Sem3_Resit,B3010,10000657,13.0985,C2,
2021-22,Sem3_Resit,B3010,10000662,5.106,F1,
2021-22,Sem3_Resit,B3010,10000692,13.8575,C2,
2021-22,Sem3_Resit,B3010,10000701,13.892,C2,
2021-22,Sem3_Resit,B3010,10001246,11.338999999999999,D1,
2021-22,Sem3_Resit,B3010,10001250,6.302,E3,
2021-22,Sem3_Resit,B3010,10001298,12.535,C3,
2021-22,Sem3_Resit,B3503,10001958,2.3345,G1,
2021-22,Sem3_Resit,B3503,10002028,4.232,F2,
2021-22,Sem3_Resit,B3503,10002031,1.2075,G1,
2021-22,Sem3_Resit,B3503,10002070,8.1305,E1,
2021-22,Sem3_Resit,B3503,10002072,9.234499999999999,D3,
2021-22,Sem3_Resit,B3503,10002123,11.189499999999999,D1,
2021-22,Sem3_Resit,B3503,10002136,7.762499999999999,E2,
2021-22,Sem3_Resit,B3503,10002226,7.888999999999999,E2,
2021-22,Sem3_Resit,B3503,10000719,10.373,D2,
2021-22,Sem3_Resit,B3503,10000724,11.522999999999998,D1,
2021-22,Sem3_Resit,B3503,10000726,11.408,D1,
2021-22,Sem3_Resit,B3503,10000732,6.715999999999999,E3,
2021-22,Sem3_Resit,B3503,10000743,9.1885,D3,
2021-22,Sem3_Resit,B3503,10000745,11.603499999999999,D1,
2021-22,Sem3_Resit,B3503,10000746,15.0075,B3,
2021-22,Sem3_Resit,B3503,10000748,13.478,C2,
2021-22,Sem3_Resit,B3503,10000751,5.6579999999999995,F1,
2021-22,Sem3_Resit,B3503,10000773,10.3615,D2,
2021-22,Sem3_Resit,B3503,10000777,6.911499999999999,E3,
2021-22,Sem3_Resit,B3503,10000782,12.638499999999999,C3,
2021-22,Sem3_Resit,B3503,10000808,5.9685,F1,
2021-22,Sem3_Resit,B3503,10000818,6.520499999999999,E3,
2021-22,Sem3_Resit,B3503,10000822,7.7395,E2,
2021-22,Sem3_Resit,B3503,10000824,10.902,D2,
2021-22,Sem3_Resit,B3503,10000840,9.774999999999999,D3,
2021-22,Sem3_Resit,B3503,10000846,15.950499999999998,B3,
2021-22,Sem3_Resit,B3503,10000850,4.991,F2,
2021-22,Sem3_Resit,B3503,10000855,7.497999999999999,E2,
2021-22,Sem3_Resit,B3503,10000858,13.742499999999998,C2,
2021-22,Sem3_Resit,B3503,10000875,4.968,F2,
2021-22,Sem3_Resit,B3503,10000884,15.203,B3,
2021-22,Sem3_Resit,B3503,10000889,12.075,C3,
2021-22,Sem3_Resit,B3503,10000890,5.382,F1,
2021-22,Sem3_Resit,B3503,10000899,8.234,E1,
2021-22,Sem3_Resit,B3503,10000902,6.773499999999999,E3,
2021-22,Sem3_Resit,B3503,10000904,11.937,D1,
2021-22,Sem3_Resit,B3503,10000909,12.776499999999999,C3,
2021-22,Sem3_Resit,B3503,10000919,8.567499999999999,E1,
2021-22,Sem3_Resit,B3503,10000923,7.543999999999999,E2,
2021-22,Sem3_Resit,B3503,10000954,10.0165,D2,
2021-22,Sem3_Resit,B3503,10000955,3.2314999999999996,F3,
2021-22,Sem3_Resit,B3503,10000964,4.2435,F2,
2021-22,Sem3_Resit,B3503,10000968,7.060999999999999,E2,
2021-22,Sem3_Resit,B3503,10000971,12.903,C3,
2021-22,Sem3_Resit,B3503,10000975,7.7395,E2,
2021-22,Sem3_Resit,B3503,10000981,1.3109999999999997,G1,
2021-22,Sem3_Resit,B3503,10001001,11.0975,D1,
2021-22,Sem3_Resit,B3503,10001002,4.393,F2,
2021-22,Sem3_Resit,B3503,10001007,4.0825,F2,
2021-22,Sem3_Resit,B3503,10001017,9.4415,D3,
2021-22,Sem3_Resit,B3503,10001021,7.520999999999999,E2,
2021-22,Sem3_Resit,B3503,10001023,8.096,E1,
2021-22,Sem3_Resit,B3503,10001032,10.373,D2,
2021-22,Sem3_Resit,B3503,10001033,5.5085,F1,
2021-22,Sem3_Resit,B3503,10001038,8.395,E1,
2021-22,Sem3_Resit,B3503,10001334,6.060499999999999,E3,
2021-22,Sem3_Resit,B3503,10001347,4.7379999999999995,F2,
2021-22,Sem3_Resit,B3503,10001370,10.142999999999999,D2,
2021-22,Sem3_Resit,B3503,10001398,12.535,C3,
2021-22,Sem3_Resit,B3503,10001443,13.9035,C2,
2021-22,Sem3_Resit,B3503,10001690,14.501499999999998,C1,
2021-22,Sem3_Resit,B3504,10001958,3.6685,F3,
2021-22,Sem3_Resit,B3504,10002028,7.843,E2,
2021-22,Sem3_Resit,B3504,10000716,13.524,C2,
2021-22,Sem3_Resit,B3504,10000719,6.0835,E3,
2021-22,Sem3_Resit,B3504,10000732,0.9889999999999999,G2,
2021-22,Sem3_Resit,B3504,10000745,9.878499999999999,D3,
2021-22,Sem3_Resit,B3504,10000751,4.7265,F2,
2021-22,Sem3_Resit,B3504,10000765,14.237,C1,
2021-22,Sem3_Resit,B3504,10000773,3.634,F3,
2021-22,Sem3_Resit,B3504,10000777,5.152,F1,
2021-22,Sem3_Resit,B3504,10000818,10.603,D2,
2021-22,Sem3_Resit,B3504,10000822,8.2685,E1,
2021-22,Sem3_Resit,B3504,10000824,1.6329999999999998,G1,
2021-22,Sem3_Resit,B3504,10000825,10.6145,D2,
2021-22,Sem3_Resit,B3504,10000830,5.818999999999999,F1,
2021-22,Sem3_Resit,B3504,10000840,0.9889999999999999,G2,
2021-22,Sem3_Resit,B3504,10000850,7.785499999999999,E2,
2021-22,Sem3_Resit,B3504,10000871,7.014999999999999,E2,
2021-22,Sem3_Resit,B3504,10000875,9.545,D3,
2021-22,Sem3_Resit,B3504,10000890,8.1305,E1,
2021-22,Sem3_Resit,B3504,10000900,13.270999999999997,C2,
2021-22,Sem3_Resit,B3504,10000901,12.201499999999998,C3,
2021-22,Sem3_Resit,B3504,10000902,6.0835,E3,
2021-22,Sem3_Resit,B3504,10000919,10.568499999999998,D2,
2021-22,Sem3_Resit,B3504,10000923,5.772999999999999,F1,
2021-22,Sem3_Resit,B3504,10000947,4.7955,F2,
2021-22,Sem3_Resit,B3504,10000954,11.362,D1,
2021-22,Sem3_Resit,B3504,10000955,3.9099999999999997,F3,
2021-22,Sem3_Resit,B3504,10000964,2.415,G1,
2021-22,Sem3_Resit,B3504,10000971,5.06,F1,
2021-22,Sem3_Resit,B3504,10000975,4.5655,F2,
2021-22,Sem3_Resit,B3504,10000981,1.0234999999999999,G1,
2021-22,Sem3_Resit,B3504,10000991,16.4105,B2,
2021-22,Sem3_Resit,B3504,10001002,5.175,F1,
2021-22,Sem3_Resit,B3504,10001007,5.704,F1,
2021-22,Sem3_Resit,B3504,10001008,6.7505,E3,
2021-22,Sem3_Resit,B3504,10001017,12.328,C3,
2021-22,Sem3_Resit,B3504,10001021,9.0735,D3,
2021-22,Sem3_Resit,B3504,10001023,4.83,F2,
2021-22,Sem3_Resit,B3504,10001032,12.592499999999998,C3,
2021-22,Sem3_Resit,B3504,10001033,8.187999999999999,E1,
2021-22,Sem3_Resit,B3504,10001038,4.7725,F2,
2021-22,Sem3_Resit,B3504,10001048,12.201499999999998,C3,
2021-22,Sem3_Resit,B3504,10001334,5.945499999999999,F1,
2021-22,Sem3_Resit,B3504,10001347,7.0264999999999995,E2,
2021-22,Sem3_Resit,B3504,10001370,4.956499999999999,F2,
2021-22,Sem3_Resit,B3504,10001380,15.87,B3,
2021-22,Sem3_Resit,B3504,10001420,12.8225,C3,
2021-22,Sem3_Resit,B3507,10001905,6.773499999999999,E3,
2021-22,Sem3_Resit,B3507,10001916,5.106,F1,
2021-22,Sem3_Resit,B3507,10000628,9.637,D3,
2021-22,Sem3_Resit,B3507,10000654,12.385499999999999,C3,
2021-22,Sem3_Resit,B3507,10000662,7.819999999999999,E2,
2021-22,Sem3_Resit,B3507,10000663,7.014999999999999,E2,
2021-22,Sem3_Resit,B3507,10000665,16.019499999999997,B2,
2021-22,Sem3_Resit,B3507,10000666,12.649999999999999,C3,
2021-22,Sem3_Resit,B3507,10001222,12.8915,C3,
2021-22,Sem3_Resit,B3507,10001250,7.819999999999999,E2,
2021-22,Sem3_Resit,B3507,10001254,13.754,C2,
2021-22,Sem3_Resit,B3507,10001309,11.867999999999999,D1,
2021-22,Sem3_Resit,B3508,10001905,3.2314999999999996,F3,
2021-22,Sem3_Resit,B3508,10001916,8.648,E1,
2021-22,Sem3_Resit,B3508,10000626,11.614999999999998,D1,
2021-22,Sem3_Resit,B3508,10000628,7.6819999999999995,E2,
2021-22,Sem3_Resit,B3508,10000656,6.739,E3,
2021-22,Sem3_Resit,B3508,10000662,9.062,D3,
2021-22,Sem3_Resit,B3508,10000667,10.683499999999999,D2,
2021-22,Sem3_Resit,B3508,10000673,11.327499999999999,D1,
2021-22,Sem3_Resit,B3508,10001222,11.04,D1,
2021-22,Sem3_Resit,B3508,10001250,9.6485,D3,
2021-22,Sem3_Resit,B3508,10001254,14.1565,C1,
2021-22,Sem3_Resit,B3511,10001880,15.225999999999999,B3,
2021-22,Sem3_Resit,B3511,10001893,14.2715,C1,
2021-22,Sem3_Resit,B3511,10001905,3.5304999999999995,F3,
2021-22,Sem3_Resit,B3511,10001916,2.9784999999999995,G1,
2021-22,Sem3_Resit,B3511,10000623,12.7305,C3,
2021-22,Sem3_Resit,B3511,10000628,5.3015,F1,
2021-22,Sem3_Resit,B3511,10000642,11.580499999999999,D1,
2021-22,Sem3_Resit,B3511,10000646,15.110999999999999,B3,
2021-22,Sem3_Resit,B3511,10000656,10.35,D2,
2021-22,Sem3_Resit,B3511,10000662,3.657,F3,
2021-22,Sem3_Resit,B3511,10000663,6.624,E3,
2021-22,Sem3_Resit,B3511,10000692,12.960499999999998,C3,
2021-22,Sem3_Resit,B3511,10001222,9.475999999999999,D3,
2021-22,Sem3_Resit,B3511,10001231,10.085499999999998,D2,
2021-22,Sem3_Resit,B3511,10001238,11.822,D1,
2021-22,Sem3_Resit,B3511,10001246,11.8565,D1,
2021-22,Sem3_Resit,B3511,10001250,4.462,F2,
2021-22,Sem3_Resit,B3511,10001261,11.994499999999999,D1,
2021-22,Sem3_Resit,B3512,10001905,11.362,D1,
2021-22,Sem3_Resit,B3512,10001916,9.292,D3,
2021-22,Sem3_Resit,B3512,10000628,6.117999999999999,E3,
2021-22,Sem3_Resit,B3512,10000635,13.316999999999998,C2,
2021-22,Sem3_Resit,B3512,10000656,6.646999999999999,E3,
2021-22,Sem3_Resit,B3512,10000662,7.210499999999999,E2,
2021-22,Sem3_Resit,B3512,10000663,9.912999999999998,D3,
2021-22,Sem3_Resit,B3512,10000703,11.661,D1,
2021-22,Sem3_Resit,B3512,10001222,5.818999999999999,F1,
2021-22,Sem3_Resit,B4003,10000129,12.350999999999999,C3,
2021-22,Sem3_Resit,B4003,10000131,1.7479999999999998,G1,
2021-22,Sem3_Resit,B4003,10000132,11.971499999999999,D1,
2021-22,Sem3_Resit,B4003,10000142,4.393,F2,
2021-22,Sem3_Resit,B4003,10000161,7.923499999999999,E2,
2021-22,Sem3_Resit,B4003,10000166,8.8205,E1,
2021-22,Sem3_Resit,B4003,10000176,6.279,E3,
2021-22,Sem3_Resit,B4003,10000183,8.831999999999999,E1,
2021-22,Sem3_Resit,B4003,10000653,6.8885,E3,
2021-22,Sem3_Resit,B4003,10000704,7.382999999999999,E2,
2021-22,Sem3_Resit,B4003,10001307,8.947,E1,
2021-22,Sem3_Resit,B4005,10000186,11.051499999999999,D1,
2021-22,Sem3_Resit,B4005,10000196,7.049499999999999,E2,
2021-22,Sem3_Resit,B4005,10000197,6.669999999999999,E3,
2021-22,Sem3_Resit,B4005,10000203,6.279,E3,
2021-22,Sem3_Resit,B4005,10000206,11.8565,D1,
2021-22,Sem3_Resit,B4005,10000215,6.382499999999999,E3,
2021-22,Sem3_Resit,B4005,10000219,7.187499999999999,E2,
2021-22,Sem3_Resit,B4005,10000226,4.6805,F2,
2021-22,Sem3_Resit,B4005,10000228,6.911499999999999,E3,
2021-22,Sem3_Resit,B4005,10000242,12.741999999999999,C3,
2021-22,Sem3_Resit,B4005,10000247,6.5665,E3,
2021-22,Sem3_Resit,B4005,10000253,10.3385,D2,
2021-22,Sem3_Resit,B4005,10000256,10.419,D2,
2021-22,Sem3_Resit,B4005,10000262,7.406,E2,
2021-22,Sem3_Resit,B4005,10000276,7.888999999999999,E2,
2021-22,Sem3_Resit,B4005,10000281,15.639999999999999,B3,
2021-22,Sem3_Resit,B4005,10000287,8.5215,E1,
2021-22,Sem3_Resit,B4005,10000292,7.187499999999999,E2,
2021-22,Sem3_Resit,B4005,10000293,2.1045,G1,
2021-22,Sem3_Resit,B4005,10000294,9.418499999999998,D3,
2021-22,Sem3_Resit,B4005,10000297,15.7665,B3,
2021-22,Sem3_Resit,B4005,10000300,8.5445,E1,
2021-22,Sem3_Resit,B4005,10000306,4.9795,F2,
2021-22,Sem3_Resit,B4005,10000310,11.477,D1,
2021-22,Sem3_Resit,B4005,10000318,9.1885,D3,
2021-22,Sem3_Resit,B4005,10000324,15.455999999999998,B3,
2021-22,Sem3_Resit,B4005,10000333,3.036,F3,
2021-22,Sem3_Resit,B4005,10000340,8.325999999999999,E1,
2021-22,Sem3_Resit,B4005,10000342,4.508,F2,
2021-22,Sem3_Resit,B4005,10000348,4.0825,F2,
2021-22,Sem3_Resit,B4005,10000352,4.646,F2,
2021-22,Sem3_Resit,B4005,10000354,4.2204999999999995,F2,
2021-22,Sem3_Resit,B4005,10000356,11.2815,D1,
2021-22,Sem3_Resit,B4005,10000360,6.140999999999999,E3,
2021-22,Sem3_Resit,B4005,10000363,10.959499999999998,D2,
2021-22,Sem3_Resit,B4005,10000365,10.304,D2,
2021-22,Sem3_Resit,B4005,10000370,9.66,D3,
2021-22,Sem3_Resit,B4005,10000378,6.520499999999999,E3,
2021-22,Sem3_Resit,B4005,10000383,7.314,E2,
2021-22,Sem3_Resit,B4005,10000385,12.362499999999999,C3,
2021-22,Sem3_Resit,B4005,10000387,2.1275,G1,
2021-22,Sem3_Resit,B4005,10000389,7.624499999999999,E2,
2021-22,Sem3_Resit,B4005,10000421,8.578999999999999,E1,
2021-22,Sem3_Resit,B4005,10000423,6.715999999999999,E3,
2021-22,Sem3_Resit,B4005,10000436,9.809499999999998,D3,
2021-22,Sem3_Resit,B4005,10000445,9.591,D3,
2021-22,Sem3_Resit,B4005,10000474,10.879,D2,
2021-22,Sem3_Resit,B4005,10000476,7.382999999999999,E2,
2021-22,Sem3_Resit,B4005,10000713,10.695,D2,
2021-22,Sem3_Resit,B4005,10000768,7.900499999999999,E2,
2021-22,Sem3_Resit,B4005,10000774,15.616999999999999,B3,
2021-22,Sem3_Resit,B4005,10000849,7.13,E2,
2021-22,Sem3_Resit,B4005,10000910,9.591,D3,
2021-22,Sem3_Resit,B4005,10000932,4.438999999999999,F2,
2021-22,Sem3_Resit,B4005,10000976,12.270499999999998,C3,
2021-22,Sem3_Resit,B4005,10000997,12.42,C3,
2021-22,Sem3_Resit,B4005,10001315,6.819499999999999,E3,
2021-22,Sem3_Resit,B4005,10001325,9.0735,D3,
2021-22,Sem3_Resit,B4005,10001362,12.42,C3,
2021-22,Sem3_Resit,B4007,10000129,5.669499999999999,F1,
2021-22,Sem3_Resit,B4007,10000131,9.613999999999999,D3,
2021-22,Sem3_Resit,B4007,10000132,7.452,E2,
2021-22,Sem3_Resit,B4007,10000136,11.189499999999999,D1,
2021-22,Sem3_Resit,B4007,10000142,8.6135,E1,
2021-22,Sem3_Resit,B4007,10000160,3.151,F3,
2021-22,Sem3_Resit,B4007,10000161,4.853,F2,
2021-22,Sem3_Resit,B4007,10000165,2.8979999999999997,G1,
2021-22,Sem3_Resit,B4007,10000166,6.279,E3,
2021-22,Sem3_Resit,B4007,10000645,11.971499999999999,D1,
2021-22,Sem3_Resit,B4007,10000653,4.6,F2,
2021-22,Sem3_Resit,B4007,10000704,4.3469999999999995,F2,
2021-22,Sem3_Resit,B4007,10001257,9.878499999999999,D3,
2021-22,Sem3_Resit,B4007,10001307,15.409999999999998,B3,
2021-22,Sem3_Resit,B4008,10000186,10.695,D2,
2021-22,Sem3_Resit,B4008,10000190,13.270999999999997,C2,
2021-22,Sem3_Resit,B4008,10000196,8.3835,E1,
2021-22,Sem3_Resit,B4008,10000197,9.3725,D3,
2021-22,Sem3_Resit,B4008,10000203,6.2444999999999995,E3,
2021-22,Sem3_Resit,B4008,10000219,8.831999999999999,E1,
2021-22,Sem3_Resit,B4008,10000226,10.764,D2,
2021-22,Sem3_Resit,B4008,10000228,9.418499999999998,D3,
2021-22,Sem3_Resit,B4008,10000233,8.9355,E1,
2021-22,Sem3_Resit,B4008,10000242,2.1275,G1,
2021-22,Sem3_Resit,B4008,10000247,11.051499999999999,D1,
2021-22,Sem3_Resit,B4008,10000253,10.028,D2,
2021-22,Sem3_Resit,B4008,10000256,12.0865,C3,
2021-22,Sem3_Resit,B4008,10000262,8.257,E1,
2021-22,Sem3_Resit,B4008,10000269,7.406,E2,
2021-22,Sem3_Resit,B4008,10000276,9.625499999999999,D3,
2021-22,Sem3_Resit,B4008,10000287,2.9899999999999998,G1,
2021-22,Sem3_Resit,B4008,10000293,2.875,G1,
2021-22,Sem3_Resit,B4008,10000294,5.1865,F1,
2021-22,Sem3_Resit,B4008,10000306,12.201499999999998,C3,
2021-22,Sem3_Resit,B4008,10000318,7.911999999999999,E2,
2021-22,Sem3_Resit,B4008,10000319,10.395999999999999,D2,
2021-22,Sem3_Resit,B4008,10000325,12.270499999999998,C3,
2021-22,Sem3_Resit,B4008,10000340,3.2889999999999997,F3,
2021-22,Sem3_Resit,B4008,10000342,9.269,D3,
2021-22,Sem3_Resit,B4008,10000343,3.8409999999999997,F3,
2021-22,Sem3_Resit,B4008,10000348,3.3695,F3,
2021-22,Sem3_Resit,B4008,10000352,8.1075,E1,
2021-22,Sem3_Resit,B4008,10000353,4.8069999999999995,F2,
2021-22,Sem3_Resit,B4008,10000354,6.382499999999999,E3,
2021-22,Sem3_Resit,B4008,10000355,13.202,C2,
2021-22,Sem3_Resit,B4008,10000373,11.109,D1,
2021-22,Sem3_Resit,B4008,10000378,6.4975,E3,
2021-22,Sem3_Resit,B4008,10000383,4.898999999999999,F2,
2021-22,Sem3_Resit,B4008,10000385,2.9555,G1,
2021-22,Sem3_Resit,B4008,10000387,7.106999999999999,E2,
2021-22,Sem3_Resit,B4008,10000389,6.808,E3,
2021-22,Sem3_Resit,B4008,10000406,13.799999999999999,C2,
2021-22,Sem3_Resit,B4008,10000409,9.234499999999999,D3,
2021-22,Sem3_Resit,B4008,10000413,13.4665,C2,
2021-22,Sem3_Resit,B4008,10000421,5.473999999999999,F1,
2021-22,Sem3_Resit,B4008,10000436,8.6135,E1,
2021-22,Sem3_Resit,B4008,10000443,9.889999999999999,D3,
2021-22,Sem3_Resit,B4008,10000454,14.168,C1,
2021-22,Sem3_Resit,B4008,10000462,12.408499999999998,C3,
2021-22,Sem3_Resit,B4008,10000475,13.408999999999999,C2,
2021-22,Sem3_Resit,B4008,10000476,4.6,F2,
2021-22,Sem3_Resit,B4008,10000768,3.9905,F3,
2021-22,Sem3_Resit,B4008,10000849,3.3349999999999995,F3,
2021-22,Sem3_Resit,B4008,10000912,12.466,C3,
2021-22,Sem3_Resit,B4008,10000931,12.8685,C3,
2021-22,Sem3_Resit,B4008,10000932,3.4844999999999997,F3,
2021-22,Sem3_Resit,B4008,10000943,7.452,E2,
2021-22,Sem3_Resit,B4008,10000997,9.0735,D3,
2021-22,Sem3_Resit,B4008,10001315,5.3015,F1,
2021-22,Sem3_Resit,B4008,10001325,2.0124999999999997,G1,
2021-22,Sem3_Resit,B4008,10001336,12.776499999999999,C3,
2021-22,Sem3_Resit,B4008,10001465,11.522999999999998,D1,
2021-22,Sem3_Resit,B4008,10001550,13.6045,C2,
2021-22,Sem3_Resit,B4008,10001579,14.6395,C1,
2021-22,Sem3_Resit,B4008,10001582,13.2825,C2,
2021-22,Sem3_Resit,B4008,10001593,15.2145,B3,
2021-22,Sem3_Resit,B4008,10001635,8.337499999999999,E1,
2021-22,Sem3_Resit,B4008,10001637,13.339999999999998,C2,
2021-22,Sem3_Resit,B4008,10001640,7.6015,E2,
2021-22,Sem3_Resit,B4010,10000129,4.4159999999999995,F2,
2021-22,Sem3_Resit,B4010,10000134,14.064499999999999,C1,
2021-22,Sem3_Resit,B4010,10000148,11.166500000000001,D1,
2021-22,Sem3_Resit,B4010,10000160,6.002999999999999,E3,
2021-22,Sem3_Resit,B4010,10000161,1.5065,G1,
2021-22,Sem3_Resit,B4010,10000165,5.772999999999999,F1,
2021-22,Sem3_Resit,B4010,10000166,5.531499999999999,F1,
2021-22,Sem3_Resit,B4010,10000176,2.5414999999999996,G1,
2021-22,Sem3_Resit,B4010,10000183,0.253,G3,
2021-22,Sem3_Resit,B4010,10000653,5.842,F1,
2021-22,Sem3_Resit,B4010,10000702,11.200999999999999,D1,
2021-22,Sem3_Resit,B4010,10000704,2.6565,G1,
2021-22,Sem3_Resit,B4015,10000129,10.258,D2,
2021-22,Sem3_Resit,B4015,10000138,11.913999999999998,D1,
2021-22,Sem3_Resit,B4015,10000142,1.2075,G1,
2021-22,Sem3_Resit,B4015,10000148,6.072,E3,
2021-22,Sem3_Resit,B4015,10000151,9.982,D3,
2021-22,Sem3_Resit,B4015,10000160,4.968,F2,
2021-22,Sem3_Resit,B4015,10000161,7.359999999999999,E2,
2021-22,Sem3_Resit,B4015,10000165,6.279,E3,
2021-22,Sem3_Resit,B4015,10000176,8.1535,E1,
2021-22,Sem3_Resit,B4015,10000179,11.982999999999999,D1,
2021-22,Sem3_Resit,B4015,10000183,5.842,F1,
2021-22,Sem3_Resit,B4015,10000702,10.12,D2,
2021-22,Sem3_Resit,B4015,10000704,6.117999999999999,E3,
2021-22,Sem3_Resit,B4015,10001268,13.386,C2,
2021-22,Sem3_Resit,B4015,10001307,15.3985,B3,
2021-22,Sem3_Resit,B4501,10000120,14.6625,C1,
2021-22,Sem3_Resit,B4501,10000129,9.901499999999999,D3,
2021-22,Sem3_Resit,B4501,10000132,8.763,E1,
2021-22,Sem3_Resit,B4501,10000148,3.7144999999999997,F3,
2021-22,Sem3_Resit,B4501,10000151,11.8565,D1,
2021-22,Sem3_Resit,B4501,10000161,8.831999999999999,E1,
2021-22,Sem3_Resit,B4501,10000165,3.9675,F3,
2021-22,Sem3_Resit,B4501,10000183,8.395,E1,
2021-22,Sem3_Resit,B4501,10000653,3.3234999999999997,F3,
2021-22,Sem3_Resit,B4501,10000661,13.937999999999999,C2,
2021-22,Sem3_Resit,B4501,10001247,10.556999999999999,D2,
2021-22,Sem3_Resit,B4502,10000131,4.6114999999999995,F2,
2021-22,Sem3_Resit,B4502,10000142,10.051,D2,
2021-22,Sem3_Resit,B4502,10000166,8.2685,E1,
2021-22,Sem3_Resit,B4502,10000176,2.8979999999999997,G1,
2021-22,Sem3_Resit,B4502,10000704,8.6365,E1,
2021-22,Sem3_Resit,B4503,10000190,14.306,C1,
2021-22,Sem3_Resit,B4503,10000196,8.763,E1,
2021-22,Sem3_Resit,B4503,10000197,8.716999999999999,E1,
2021-22,Sem3_Resit,B4503,10000203,8.096,E1,
2021-22,Sem3_Resit,B4503,10000206,11.454,D1,
2021-22,Sem3_Resit,B4503,10000219,3.9789999999999996,F3,
2021-22,Sem3_Resit,B4503,10000226,5.2555,F1,
2021-22,Sem3_Resit,B4503,10000228,10.131499999999999,D2,
2021-22,Sem3_Resit,B4503,10000229,10.304,D2,
2021-22,Sem3_Resit,B4503,10000233,1.564,G1,
2021-22,Sem3_Resit,B4503,10000242,7.106999999999999,E2,
2021-22,Sem3_Resit,B4503,10000247,6.991999999999999,E3,
2021-22,Sem3_Resit,B4503,10000254,16.076999999999998,B2,
2021-22,Sem3_Resit,B4503,10000262,10.395999999999999,D2,
2021-22,Sem3_Resit,B4503,10000271,10.522499999999999,D2,
2021-22,Sem3_Resit,B4503,10000287,3.0704999999999996,F3,
2021-22,Sem3_Resit,B4503,10000292,3.542,F3,
2021-22,Sem3_Resit,B4503,10000293,8.0845,E1,
2021-22,Sem3_Resit,B4503,10000294,10.902,D2,
2021-22,Sem3_Resit,B4503,10000300,7.256499999999999,E2,
2021-22,Sem3_Resit,B4503,10000306,9.177,D3,
2021-22,Sem3_Resit,B4503,10000315,13.8805,C2,
2021-22,Sem3_Resit,B4503,10000328,9.591,D3,
2021-22,Sem3_Resit,B4503,10000333,10.142999999999999,D2,
2021-22,Sem3_Resit,B4503,10000340,11.6495,D1,
2021-22,Sem3_Resit,B4503,10000342,8.716999999999999,E1,
2021-22,Sem3_Resit,B4503,10000343,7.773999999999999,E2,
2021-22,Sem3_Resit,B4503,10000348,7.175999999999999,E2,
2021-22,Sem3_Resit,B4503,10000352,5.335999999999999,F1,
2021-22,Sem3_Resit,B4503,10000354,4.0135,F2,
2021-22,Sem3_Resit,B4503,10000356,11.304499999999999,D1,
2021-22,Sem3_Resit,B4503,10000360,4.255,F2,
2021-22,Sem3_Resit,B4503,10000367,11.246999999999998,D1,
2021-22,Sem3_Resit,B4503,10000378,10.464999999999998,D2,
2021-22,Sem3_Resit,B4503,10000383,6.0145,E3,
2021-22,Sem3_Resit,B4503,10000385,10.373,D2,
2021-22,Sem3_Resit,B4503,10000387,10.994,D2,
2021-22,Sem3_Resit,B4503,10000389,5.807499999999999,F1,
2021-22,Sem3_Resit,B4503,10000421,4.784,F2,
2021-22,Sem3_Resit,B4503,10000423,13.4665,C2,
2021-22,Sem3_Resit,B4503,10000436,4.0595,F2,
2021-22,Sem3_Resit,B4503,10000437,10.269499999999999,D2,
2021-22,Sem3_Resit,B4503,10000440,14.168,C1,
2021-22,Sem3_Resit,B4503,10000441,9.3035,D3,
2021-22,Sem3_Resit,B4503,10000461,9.763499999999999,D3,
